InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,InvoiceDay,Total_Spend,Day_Of_Week,Hour,Year,Month,cluster
423540,SKU_1538,Backpack,14,2023-06-23 19:00:00,17.55,95001.0,United Kingdom,0.22,paypall,12.42,Apparel,Online,Not Returned,DHL,Amsterdam,High,2023-06-23,245.70000000000002,4,19,2023,6,1
708544,SKU_1636,Notebook,6,2023-06-23 22:00:00,84.28,33421.0,Norway,0.29,Credit Card,21.93,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,2023-06-23,505.68,4,22,2023,6,1
855244,SKU_1297,Wall Clock,32,2023-06-24 01:00:00,24.36,91560.0,Sweden,0.1,paypall,11.04,Furniture,In-store,Not Returned,UPS,Rome,High,2023-06-24,779.52,5,1,2023,6,2
985209,SKU_1458,Desk Lamp,34,2023-06-24 06:00:00,38.36,55733.0,Germany,0.26,Credit Card,11.37,Stationery,In-store,Not Returned,FedEx,London,Low,2023-06-24,1304.24,5,6,2023,6,2
472072,SKU_1925,T-shirt,28,2023-06-24 08:00:00,11.78,21443.0,United Kingdom,0.42,paypall,23.22,Electronics,Online,Returned,DHL,Berlin,High,2023-06-24,329.84,5,8,2023,6,1
126620,SKU_1373,White Mug,13,2023-06-24 10:00:00,13.74,42116.0,United Kingdom,0.13,paypall,9.77,Accessories,Online,Not Returned,DHL,Amsterdam,Low,2023-06-24,178.62,5,10,2023,6,1
117077,SKU_1086,White Mug,34,2023-06-24 13:00:00,26.53,46319.0,United States,0.36,Bank Transfer,9.78,Electronics,In-store,Not Returned,FedEx,London,High,2023-06-24,902.02,5,13,2023,6,1
183335,SKU_1837,Wireless Mouse,33,2023-06-24 14:00:00,11.83,57999.0,Belgium,0.15,paypall,18.84,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium,2023-06-24,390.39,5,14,2023,6,0
630863,SKU_1319,Office Chair,8,2023-06-25 13:00:00,47.41,69856.0,United Kingdom,0.34,paypall,19.77,Electronics,In-store,Not Returned,UPS,Paris,Medium,2023-06-25,379.28,6,13,2023,6,1
235915,SKU_1398,T-shirt,24,2023-06-25 15:00:00,64.9,98669.0,Italy,0.48,paypall,22.66,Furniture,Online,Not Returned,UPS,Amsterdam,Low,2023-06-25,1557.6000000000001,6,15,2023,6,1
324059,SKU_1072,Headphones,41,2023-06-25 16:00:00,17.76,37974.0,France,0.45,Bank Transfer,7.15,Apparel,Online,Not Returned,Royal Mail,Paris,High,2023-06-25,728.1600000000001,6,16,2023,6,1
901284,SKU_1527,USB Cable,40,2023-06-25 17:00:00,19.4,69276.0,United States,0.18,paypall,26.3,Accessories,In-store,Returned,FedEx,Paris,Low,2023-06-25,776.0,6,17,2023,6,2
938093,SKU_1872,USB Cable,36,2023-06-25 18:00:00,75.36,57055.0,Netherlands,0.36,Credit Card,19.21,Apparel,In-store,Not Returned,FedEx,London,Low,2023-06-25,2712.96,6,18,2023,6,2
478870,SKU_1889,USB Cable,23,2023-06-25 21:00:00,75.72,81501.0,Italy,0.44,Credit Card,6.65,Apparel,In-store,Not Returned,FedEx,Paris,High,2023-06-25,1741.56,6,21,2023,6,1
868180,SKU_1427,Wall Clock,5,2023-06-25 22:00:00,91.44,70992.0,Belgium,0.38,Bank Transfer,12.29,Electronics,Online,Not Returned,FedEx,Berlin,Low,2023-06-25,457.2,6,22,2023,6,1
997168,SKU_1587,Blue Pen,17,2023-06-25 23:00:00,49.03,84473.0,Spain,0.06,paypall,5.82,Furniture,In-store,Not Returned,UPS,Amsterdam,High,2023-06-25,833.51,6,23,2023,6,0
905269,SKU_1362,T-shirt,23,2023-06-26 03:00:00,4.0,87392.0,Portugal,0.23,Credit Card,29.73,Furniture,Online,Not Returned,DHL,London,High,2023-06-26,92.0,0,3,2023,6,1
770179,SKU_1261,Blue Pen,5,2023-06-26 07:00:00,4.0,16645.0,United States,0.2,paypall,7.61,Electronics,Online,Not Returned,UPS,Berlin,Low,2023-06-26,20.0,0,7,2023,6,1
565377,SKU_1178,Backpack,7,2023-06-26 08:00:00,67.14,85684.0,United States,0.05,Bank Transfer,7.45,Stationery,In-store,Not Returned,FedEx,Berlin,Low,2023-06-26,469.98,0,8,2023,6,1
885932,SKU_1943,Office Chair,8,2023-06-26 10:00:00,36.09,76297.0,Spain,0.13,paypall,18.35,Electronics,In-store,Not Returned,FedEx,Rome,Medium,2023-06-26,288.72,0,10,2023,6,1
991751,SKU_1106,Backpack,36,2023-06-26 17:00:00,41.1,84856.0,United States,0.15,Bank Transfer,13.8,Apparel,In-store,Returned,UPS,Amsterdam,Medium,2023-06-26,1479.6000000000001,0,17,2023,6,1
128037,SKU_1570,Blue Pen,18,2023-06-26 18:00:00,13.28,64533.0,Australia,0.33,Credit Card,10.55,Furniture,In-store,Not Returned,UPS,Paris,Medium,2023-06-26,239.04,0,18,2023,6,2
206086,SKU_1030,USB Cable,36,2023-06-26 21:00:00,86.02,65486.0,Belgium,0.42,Bank Transfer,17.7,Apparel,In-store,Not Returned,DHL,Rome,Medium,2023-06-26,3096.72,0,21,2023,6,2
485453,SKU_1771,Backpack,29,2023-06-26 23:00:00,56.19,76618.0,Spain,0.13,Credit Card,22.25,Stationery,In-store,Not Returned,FedEx,Paris,Medium,2023-06-26,1629.51,0,23,2023,6,1
991674,SKU_1520,Wireless Mouse,4,2023-06-27 00:00:00,60.64,56048.0,Netherlands,0.4,paypall,23.58,Accessories,In-store,Not Returned,DHL,London,Medium,2023-06-27,242.56,1,0,2023,6,0
662568,SKU_1041,Wireless Mouse,44,2023-06-27 03:00:00,46.95,75450.0,Sweden,0.19,Bank Transfer,23.94,Electronics,Online,Not Returned,UPS,Amsterdam,Low,2023-06-27,2065.8,1,3,2023,6,2
699612,SKU_1186,Wall Clock,20,2023-06-27 04:00:00,38.69,90692.0,France,0.42,Credit Card,19.13,Stationery,Online,Not Returned,Royal Mail,Berlin,High,2023-06-27,773.8,1,4,2023,6,2
315342,SKU_1712,Headphones,17,2023-06-27 07:00:00,23.51,93567.0,Portugal,0.2,Credit Card,27.87,Accessories,Online,Not Returned,UPS,Paris,Low,2023-06-27,399.67,1,7,2023,6,0
283094,SKU_1847,T-shirt,35,2023-06-27 10:00:00,79.49,76949.0,Norway,0.43,Bank Transfer,19.59,Electronics,Online,Not Returned,UPS,Rome,High,2023-06-27,2782.1499999999996,1,10,2023,6,2
120997,SKU_1489,Blue Pen,21,2023-06-27 13:00:00,33.43,98041.0,Belgium,0.05,Bank Transfer,23.11,Apparel,Online,Not Returned,UPS,Paris,Low,2023-06-27,702.03,1,13,2023,6,1
964420,SKU_1664,T-shirt,22,2023-06-27 15:00:00,56.51,70024.0,Norway,0.03,Bank Transfer,10.69,Apparel,In-store,Not Returned,FedEx,Paris,Low,2023-06-27,1243.22,1,15,2023,6,1
537983,SKU_1256,Backpack,45,2023-06-27 17:00:00,41.04,54747.0,United States,0.17,paypall,23.55,Apparel,In-store,Not Returned,UPS,Paris,Medium,2023-06-27,1846.8,1,17,2023,6,0
682964,SKU_1735,USB Cable,39,2023-06-28 01:00:00,2.12,18927.0,Germany,0.39,Bank Transfer,10.04,Furniture,In-store,Not Returned,Royal Mail,Berlin,Medium,2023-06-28,82.68,2,1,2023,6,1
261355,SKU_1058,Backpack,21,2023-06-28 03:00:00,39.43,77103.0,Sweden,0.43,Bank Transfer,25.8,Stationery,In-store,Not Returned,Royal Mail,Berlin,High,2023-06-28,828.03,2,3,2023,6,0
708160,SKU_1111,Blue Pen,26,2023-06-28 07:00:00,62.57,73660.0,Italy,0.33,Credit Card,21.37,Electronics,In-store,Returned,Royal Mail,Amsterdam,Low,2023-06-28,1626.82,2,7,2023,6,2
235772,SKU_1323,Headphones,49,2023-06-28 08:00:00,58.76,73760.0,Portugal,0.3,Credit Card,5.77,Furniture,Online,Not Returned,UPS,London,Medium,2023-06-28,2879.24,2,8,2023,6,2
557359,SKU_1181,T-shirt,5,2023-06-28 09:00:00,35.81,92414.0,Sweden,0.42,Credit Card,19.49,Apparel,Online,Not Returned,Royal Mail,Paris,High,2023-06-28,179.05,2,9,2023,6,1
294301,SKU_1465,USB Cable,13,2023-06-28 10:00:00,21.14,26796.0,Portugal,0.35,Credit Card,18.27,Electronics,In-store,Not Returned,DHL,Berlin,Low,2023-06-28,274.82,2,10,2023,6,1
264500,SKU_1453,Wall Clock,27,2023-06-28 14:00:00,33.68,25809.0,Belgium,0.17,Credit Card,20.38,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium,2023-06-28,909.36,2,14,2023,6,2
915925,SKU_1775,T-shirt,17,2023-06-28 17:00:00,2.46,37990.0,France,0.45,Bank Transfer,8.6,Apparel,Online,Not Returned,UPS,Amsterdam,Low,2023-06-28,41.82,2,17,2023,6,1
675512,SKU_1791,Office Chair,19,2023-06-28 19:00:00,39.07,13997.0,Norway,0.46,Bank Transfer,28.31,Stationery,Online,Not Returned,Royal Mail,Paris,Low,2023-06-28,742.33,2,19,2023,6,1
360346,SKU_1803,Desk Lamp,40,2023-06-28 22:00:00,30.49,80738.0,Australia,0.18,paypall,5.99,Furniture,In-store,Not Returned,UPS,Paris,Low,2023-06-28,1219.6,2,22,2023,6,1
974977,SKU_1690,Blue Pen,1,2023-06-28 23:00:00,85.12,10230.0,Germany,0.07,paypall,11.1,Electronics,In-store,Not Returned,UPS,London,High,2023-06-28,85.12,2,23,2023,6,1
920015,SKU_1359,Notebook,17,2023-06-29 00:00:00,65.26,96251.0,Germany,0.49,paypall,17.25,Accessories,In-store,Not Returned,DHL,Paris,High,2023-06-29,1109.42,3,0,2023,6,1
243361,SKU_1605,Headphones,31,2023-06-29 04:00:00,69.26,48484.0,Australia,0.24,Bank Transfer,20.18,Furniture,In-store,Not Returned,DHL,London,Medium,2023-06-29,2147.06,3,4,2023,6,2
296591,SKU_1654,Wireless Mouse,23,2023-06-29 12:00:00,92.69,27991.0,Germany,0.14,Bank Transfer,25.06,Electronics,Online,Returned,FedEx,Amsterdam,Medium,2023-06-29,2131.87,3,12,2023,6,2
118409,SKU_1853,Desk Lamp,16,2023-06-29 14:00:00,44.39,35423.0,Sweden,0.32,Bank Transfer,16.83,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium,2023-06-29,710.24,3,14,2023,6,0
716196,SKU_1304,Notebook,43,2023-06-29 23:00:00,58.12,43948.0,United Kingdom,0.45,Bank Transfer,10.16,Apparel,In-store,Not Returned,Royal Mail,London,High,2023-06-29,2499.16,3,23,2023,6,2
309074,SKU_1333,Desk Lamp,18,2023-06-30 00:00:00,37.6,66777.0,Netherlands,0.01,Bank Transfer,7.17,Stationery,In-store,Not Returned,UPS,Amsterdam,Low,2023-06-30,676.8000000000001,4,0,2023,6,1
783440,SKU_1962,Headphones,21,2023-06-30 05:00:00,35.49,70470.0,Belgium,0.35,Bank Transfer,21.61,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,High,2023-06-30,745.2900000000001,4,5,2023,6,1
910976,SKU_1874,Headphones,3,2023-06-30 06:00:00,55.7,40466.0,United Kingdom,0.46,Bank Transfer,28.44,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,2023-06-30,167.10000000000002,4,6,2023,6,1
700635,SKU_1957,Wireless Mouse,22,2023-06-30 07:00:00,40.44,18683.0,Netherlands,0.13,Bank Transfer,5.08,Apparel,Online,Not Returned,FedEx,Rome,High,2023-06-30,889.68,4,7,2023,6,2
621384,SKU_1154,Notebook,19,2023-06-30 11:00:00,29.53,97420.0,Portugal,0.44,Credit Card,8.91,Electronics,In-store,Not Returned,DHL,Rome,High,2023-06-30,561.07,4,11,2023,6,1
991856,SKU_1751,Wall Clock,39,2023-06-30 12:00:00,68.63,61546.0,Sweden,0.19,paypall,10.22,Furniture,Online,Not Returned,FedEx,Amsterdam,High,2023-06-30,2676.5699999999997,4,12,2023,6,2
137487,SKU_1080,Office Chair,24,2023-06-30 16:00:00,8.23,12818.0,Portugal,0.34,Credit Card,9.76,Furniture,Online,Not Returned,DHL,Amsterdam,High,2023-06-30,197.52,4,16,2023,6,0
483075,SKU_1909,Wireless Mouse,11,2023-06-30 17:00:00,35.3,87795.0,United Kingdom,0.03,Bank Transfer,9.56,Apparel,Online,Not Returned,FedEx,London,Medium,2023-06-30,388.29999999999995,4,17,2023,6,1
140849,SKU_1449,Headphones,17,2023-06-30 18:00:00,81.54,11632.0,United Kingdom,0.46,Bank Transfer,24.76,Electronics,In-store,Not Returned,UPS,Berlin,Low,2023-06-30,1386.18,4,18,2023,6,2
700688,SKU_1855,White Mug,38,2023-06-30 21:00:00,7.81,49761.0,Norway,0.18,Bank Transfer,10.66,Apparel,In-store,Not Returned,UPS,Paris,High,2023-06-30,296.78,4,21,2023,6,1
907463,SKU_1679,Wall Clock,48,2023-07-01 09:00:00,61.13,60491.0,Australia,0.2,Credit Card,13.75,Electronics,In-store,Not Returned,DHL,Rome,Low,2023-07-01,2934.2400000000002,5,9,2023,7,2
470570,SKU_1008,Headphones,32,2023-07-01 14:00:00,34.77,75989.0,Australia,0.17,Bank Transfer,22.01,Stationery,In-store,Returned,FedEx,Paris,High,2023-07-01,1112.64,5,14,2023,7,2
641007,SKU_1586,Office Chair,15,2023-07-01 15:00:00,60.65,61669.0,Belgium,0.39,Credit Card,26.62,Stationery,Online,Not Returned,DHL,Rome,Low,2023-07-01,909.75,5,15,2023,7,1
896150,SKU_1847,Headphones,11,2023-07-01 16:00:00,83.58,37668.0,Spain,0.5,paypall,22.16,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium,2023-07-01,919.38,5,16,2023,7,1
934252,SKU_1486,Notebook,23,2023-07-01 21:00:00,1.08,46399.0,Germany,0.34,Credit Card,9.44,Stationery,In-store,Not Returned,Royal Mail,Paris,High,2023-07-01,24.840000000000003,5,21,2023,7,1
843708,SKU_1432,Office Chair,32,2023-07-02 00:00:00,62.82,71452.0,United Kingdom,0.15,Bank Transfer,27.15,Electronics,Online,Not Returned,DHL,Amsterdam,Low,2023-07-02,2010.24,6,0,2023,7,2
575521,SKU_1029,Notebook,7,2023-07-02 02:00:00,67.11,58228.0,Australia,0.06,Credit Card,25.06,Electronics,In-store,Not Returned,FedEx,Paris,Medium,2023-07-02,469.77,6,2,2023,7,0
545185,SKU_1278,Wireless Mouse,35,2023-07-02 03:00:00,52.64,38563.0,Portugal,0.09,Credit Card,10.97,Stationery,In-store,Not Returned,UPS,Paris,High,2023-07-02,1842.4,6,3,2023,7,2
664482,SKU_1789,Wall Clock,49,2023-07-02 04:00:00,42.97,63152.0,Spain,0.1,Bank Transfer,18.37,Electronics,Online,Not Returned,FedEx,Rome,High,2023-07-02,2105.5299999999997,6,4,2023,7,2
539991,SKU_1041,Headphones,40,2023-07-02 06:00:00,39.05,71670.0,United States,0.33,paypall,29.05,Stationery,Online,Not Returned,DHL,London,High,2023-07-02,1562.0,6,6,2023,7,1
864743,SKU_1227,Office Chair,10,2023-07-02 07:00:00,9.69,90982.0,Portugal,0.08,Bank Transfer,27.39,Stationery,In-store,Not Returned,DHL,Paris,Low,2023-07-02,96.89999999999999,6,7,2023,7,1
305399,SKU_1934,Wireless Mouse,38,2023-07-02 12:00:00,22.17,32768.0,France,0.25,Bank Transfer,28.4,Electronics,In-store,Not Returned,FedEx,London,Medium,2023-07-02,842.46,6,12,2023,7,1
448112,SKU_1721,White Mug,19,2023-07-02 15:00:00,55.99,85745.0,Netherlands,0.48,paypall,28.19,Stationery,In-store,Not Returned,Royal Mail,Rome,Low,2023-07-02,1063.81,6,15,2023,7,1
212661,SKU_1822,USB Cable,17,2023-07-03 03:00:00,84.92,21183.0,United States,0.18,Credit Card,16.72,Accessories,Online,Not Returned,UPS,London,High,2023-07-03,1443.64,0,3,2023,7,2
565075,SKU_1939,Desk Lamp,10,2023-07-03 04:00:00,39.98,61972.0,Spain,0.03,Credit Card,16.14,Accessories,Online,Not Returned,FedEx,London,High,2023-07-03,399.79999999999995,0,4,2023,7,2
937166,SKU_1309,Blue Pen,6,2023-07-03 06:00:00,70.88,62747.0,United States,0.17,Credit Card,12.01,Stationery,In-store,Not Returned,DHL,Paris,Low,2023-07-03,425.28,0,6,2023,7,1
785791,SKU_1360,White Mug,46,2023-07-03 08:00:00,52.98,31835.0,United Kingdom,0.42,Bank Transfer,13.53,Stationery,In-store,Returned,Royal Mail,London,High,2023-07-03,2437.08,0,8,2023,7,2
117882,SKU_1639,Wireless Mouse,11,2023-07-03 10:00:00,44.65,44402.0,France,0.49,paypall,11.97,Accessories,Online,Not Returned,Royal Mail,Paris,Medium,2023-07-03,491.15,0,10,2023,7,1
321714,SKU_1641,Notebook,38,2023-07-03 13:00:00,93.78,19215.0,Australia,0.11,Bank Transfer,25.52,Furniture,In-store,Not Returned,Royal Mail,Paris,Medium,2023-07-03,3563.64,0,13,2023,7,2
200513,SKU_1604,White Mug,23,2023-07-03 15:00:00,2.08,41945.0,Norway,0.05,Credit Card,26.06,Stationery,Online,Returned,Royal Mail,Berlin,Low,2023-07-03,47.84,0,15,2023,7,0
762588,SKU_1652,White Mug,25,2023-07-03 18:00:00,94.41,10542.0,Norway,0.1,Credit Card,18.46,Accessories,In-store,Not Returned,Royal Mail,Paris,High,2023-07-03,2360.25,0,18,2023,7,1
305908,SKU_1626,Wall Clock,3,2023-07-03 19:00:00,95.24,23668.0,Australia,0.34,Credit Card,28.81,Apparel,In-store,Not Returned,DHL,Berlin,Medium,2023-07-03,285.71999999999997,0,19,2023,7,1
220354,SKU_1320,Wall Clock,28,2023-07-03 20:00:00,53.24,26761.0,Spain,0.29,Bank Transfer,23.81,Stationery,Online,Returned,UPS,Berlin,High,2023-07-03,1490.72,0,20,2023,7,1
960649,SKU_1476,Blue Pen,9,2023-07-03 21:00:00,45.14,62584.0,Norway,0.48,paypall,29.7,Stationery,Online,Not Returned,UPS,London,Low,2023-07-03,406.26,0,21,2023,7,1
206500,SKU_1303,Wall Clock,4,2023-07-03 22:00:00,42.33,33614.0,Germany,0.25,Bank Transfer,28.04,Apparel,In-store,Not Returned,Royal Mail,Berlin,High,2023-07-03,169.32,0,22,2023,7,1
900484,SKU_1728,Desk Lamp,27,2023-07-04 11:00:00,79.29,43990.0,Netherlands,0.27,Bank Transfer,11.3,Accessories,In-store,Not Returned,FedEx,Rome,Low,2023-07-04,2140.8300000000004,1,11,2023,7,1
851266,SKU_1141,White Mug,13,2023-07-04 12:00:00,13.38,63471.0,Spain,0.47,Credit Card,12.51,Apparel,In-store,Not Returned,FedEx,Paris,Low,2023-07-04,173.94,1,12,2023,7,2
935815,SKU_1402,Backpack,12,2023-07-04 14:00:00,14.83,71219.0,United Kingdom,0.25,paypall,13.17,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium,2023-07-04,177.96,1,14,2023,7,1
695063,SKU_1588,Backpack,28,2023-07-04 16:00:00,6.83,54810.0,Netherlands,0.45,paypall,14.22,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium,2023-07-04,191.24,1,16,2023,7,1
849567,SKU_1161,USB Cable,17,2023-07-04 21:00:00,39.62,31549.0,Portugal,0.1,Bank Transfer,8.74,Furniture,In-store,Not Returned,UPS,Paris,High,2023-07-04,673.54,1,21,2023,7,1
474154,SKU_1724,Headphones,6,2023-07-05 05:00:00,92.59,70246.0,Australia,0.49,Bank Transfer,9.07,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium,2023-07-05,555.54,2,5,2023,7,0
877574,SKU_1084,Backpack,29,2023-07-05 13:00:00,47.05,43924.0,France,0.38,paypall,23.82,Furniture,Online,Not Returned,FedEx,Berlin,Medium,2023-07-05,1364.4499999999998,2,13,2023,7,1
190721,SKU_1234,Desk Lamp,6,2023-07-05 16:00:00,17.52,29459.0,Sweden,0.27,Credit Card,27.6,Electronics,Online,Returned,DHL,Rome,High,2023-07-05,105.12,2,16,2023,7,1
317129,SKU_1370,T-shirt,4,2023-07-05 20:00:00,4.35,47533.0,United States,0.39,Credit Card,18.91,Stationery,In-store,Not Returned,Royal Mail,Berlin,High,2023-07-05,17.4,2,20,2023,7,2
755355,SKU_1706,USB Cable,32,2023-07-06 02:00:00,25.32,64315.0,Germany,0.4,paypall,22.07,Stationery,Online,Not Returned,DHL,Berlin,High,2023-07-06,810.24,3,2,2023,7,1
279096,SKU_1906,Wall Clock,43,2023-07-06 11:00:00,30.87,37435.0,Belgium,0.39,Bank Transfer,19.64,Accessories,In-store,Not Returned,UPS,Paris,Low,2023-07-06,1327.41,3,11,2023,7,1
721300,SKU_1430,Headphones,12,2023-07-06 17:00:00,25.2,95439.0,Spain,0.16,paypall,11.1,Apparel,In-store,Not Returned,DHL,Rome,Medium,2023-07-06,302.4,3,17,2023,7,2
981811,SKU_1521,Desk Lamp,36,2023-07-07 01:00:00,74.03,22333.0,Sweden,0.33,Bank Transfer,20.79,Apparel,In-store,Not Returned,DHL,Berlin,Low,2023-07-07,2665.08,4,1,2023,7,2
817479,SKU_1514,Backpack,35,2023-07-07 03:00:00,87.12,18426.0,Sweden,0.48,Bank Transfer,12.82,Stationery,In-store,Not Returned,UPS,London,High,2023-07-07,3049.2000000000003,4,3,2023,7,2
582312,SKU_1971,Office Chair,22,2023-07-07 04:00:00,88.84,81440.0,Spain,0.36,paypall,12.34,Stationery,In-store,Not Returned,UPS,Paris,High,2023-07-07,1954.48,4,4,2023,7,1
354559,SKU_1053,Headphones,11,2023-07-07 08:00:00,2.92,16542.0,Sweden,0.09,paypall,16.56,Stationery,In-store,Not Returned,UPS,Paris,Low,2023-07-07,32.12,4,8,2023,7,2
633026,SKU_1210,T-shirt,4,2023-07-07 13:00:00,55.1,80604.0,United States,0.23,Credit Card,21.96,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,2023-07-07,220.4,4,13,2023,7,0
959856,SKU_1792,Backpack,46,2023-07-07 14:00:00,67.64,77028.0,Italy,0.43,paypall,12.23,Apparel,In-store,Not Returned,UPS,Paris,Low,2023-07-07,3111.44,4,14,2023,7,2
470544,SKU_1069,Notebook,27,2023-07-07 16:00:00,63.88,82499.0,Portugal,0.28,Bank Transfer,19.7,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,2023-07-07,1724.76,4,16,2023,7,1
159026,SKU_1067,Desk Lamp,6,2023-07-07 18:00:00,65.5,66388.0,Netherlands,0.12,Credit Card,12.49,Electronics,Online,Not Returned,Royal Mail,London,Medium,2023-07-07,393.0,4,18,2023,7,1
459510,SKU_1957,White Mug,25,2023-07-07 23:00:00,89.6,78646.0,United Kingdom,0.06,Credit Card,24.94,Apparel,In-store,Not Returned,Royal Mail,Rome,High,2023-07-07,2240.0,4,23,2023,7,0
857438,SKU_1223,USB Cable,32,2023-07-08 00:00:00,5.45,66131.0,Netherlands,0.28,Credit Card,25.66,Electronics,In-store,Returned,FedEx,Paris,High,2023-07-08,174.4,5,0,2023,7,1
599353,SKU_1781,Wall Clock,30,2023-07-08 09:00:00,28.79,43576.0,Belgium,0.4,Credit Card,23.18,Stationery,Online,Not Returned,Royal Mail,Rome,Low,2023-07-08,863.6999999999999,5,9,2023,7,1
545815,SKU_1152,USB Cable,26,2023-07-08 19:00:00,67.17,41079.0,Australia,0.31,Credit Card,23.46,Accessories,Online,Not Returned,Royal Mail,Paris,Low,2023-07-08,1746.42,5,19,2023,7,0
539620,SKU_1329,Office Chair,9,2023-07-09 02:00:00,89.19,83142.0,Netherlands,0.46,paypall,22.93,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,2023-07-09,802.71,6,2,2023,7,1
106309,SKU_1752,USB Cable,13,2023-07-09 04:00:00,8.78,56365.0,United States,0.23,Credit Card,26.05,Electronics,Online,Not Returned,DHL,Rome,High,2023-07-09,114.13999999999999,6,4,2023,7,1
771450,SKU_1980,T-shirt,42,2023-07-09 14:00:00,98.36,84215.0,France,0.12,Bank Transfer,7.68,Accessories,In-store,Not Returned,DHL,Paris,High,2023-07-09,4131.12,6,14,2023,7,2
377713,SKU_1218,Blue Pen,33,2023-07-09 16:00:00,26.4,13134.0,Sweden,0.09,Bank Transfer,17.11,Furniture,Online,Returned,Royal Mail,Rome,Low,2023-07-09,871.1999999999999,6,16,2023,7,1
349972,SKU_1432,Wall Clock,33,2023-07-10 05:00:00,58.63,25424.0,Norway,0.3,Credit Card,6.04,Furniture,In-store,Not Returned,UPS,Berlin,Low,2023-07-10,1934.7900000000002,0,5,2023,7,2
787554,SKU_1870,Desk Lamp,15,2023-07-10 07:00:00,97.68,29248.0,Belgium,0.3,Bank Transfer,22.83,Furniture,In-store,Returned,UPS,Rome,Low,2023-07-10,1465.2,0,7,2023,7,1
327926,SKU_1001,Headphones,7,2023-07-10 08:00:00,73.65,37690.0,Australia,0.39,paypall,10.21,Electronics,In-store,Not Returned,DHL,Amsterdam,High,2023-07-10,515.5500000000001,0,8,2023,7,1
459536,SKU_1331,T-shirt,3,2023-07-10 15:00:00,60.7,70496.0,Germany,0.01,Credit Card,25.82,Electronics,Online,Not Returned,Royal Mail,London,High,2023-07-10,182.10000000000002,0,15,2023,7,1
213827,SKU_1149,Headphones,3,2023-07-10 17:00:00,73.17,78498.0,Australia,0.41,Credit Card,10.56,Apparel,In-store,Not Returned,UPS,Paris,Medium,2023-07-10,219.51,0,17,2023,7,1
709909,SKU_1559,Blue Pen,32,2023-07-10 19:00:00,63.1,17922.0,Portugal,0.02,paypall,7.49,Accessories,In-store,Not Returned,FedEx,Rome,High,2023-07-10,2019.2,0,19,2023,7,2
566966,SKU_1625,Headphones,14,2023-07-10 20:00:00,65.12,72345.0,Australia,0.03,Credit Card,18.42,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Low,2023-07-10,911.6800000000001,0,20,2023,7,0
975495,SKU_1995,Backpack,22,2023-07-11 17:00:00,97.47,33953.0,Australia,0.26,paypall,10.46,Apparel,Online,Not Returned,DHL,Paris,High,2023-07-11,2144.34,1,17,2023,7,2
122487,SKU_1002,T-shirt,29,2023-07-11 19:00:00,63.22,29330.0,Australia,0.23,paypall,16.64,Electronics,Online,Not Returned,UPS,Amsterdam,Low,2023-07-11,1833.3799999999999,1,19,2023,7,1
175927,SKU_1163,Wireless Mouse,17,2023-07-11 21:00:00,71.53,58567.0,Germany,0.13,Bank Transfer,5.83,Stationery,In-store,Returned,DHL,Paris,Medium,2023-07-11,1216.01,1,21,2023,7,0
372018,SKU_1616,Wireless Mouse,39,2023-07-11 22:00:00,11.68,41103.0,Germany,0.04,Credit Card,12.97,Apparel,Online,Not Returned,FedEx,Amsterdam,Low,2023-07-11,455.52,1,22,2023,7,1
941254,SKU_1344,Wireless Mouse,12,2023-07-11 23:00:00,81.48,62793.0,Germany,0.49,paypall,23.96,Apparel,Online,Not Returned,UPS,Rome,High,2023-07-11,977.76,1,23,2023,7,2
153948,SKU_1859,Blue Pen,27,2023-07-12 00:00:00,4.83,43360.0,Belgium,0.18,Bank Transfer,23.48,Electronics,In-store,Not Returned,UPS,Paris,Medium,2023-07-12,130.41,2,0,2023,7,1
205182,SKU_1059,Blue Pen,13,2023-07-12 03:00:00,9.47,54268.0,Belgium,0.34,Bank Transfer,16.6,Apparel,Online,Not Returned,Royal Mail,London,Medium,2023-07-12,123.11000000000001,2,3,2023,7,1
330394,SKU_1744,Backpack,3,2023-07-12 04:00:00,70.77,73176.0,Portugal,0.42,Credit Card,20.32,Electronics,Online,Not Returned,Royal Mail,Rome,Medium,2023-07-12,212.31,2,4,2023,7,1
